iso_code,continent,location,date,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,population
OWID_ENG,Europe,England,2020-10-23,602.0,10.645,6842.0,120.99,6422.0,113.563,,,,,,,,,,,,,,56550000
OWID_ENG,Europe,England,2020-10-24,632.0,11.176,7176.0,126.897,6627.0,117.188,,,,,,,,,,,,,,56550000
OWID_ENG,Europe,England,2020-10-25,663.0,11.724,7612.0,134.607,6943.0,122.776,,,,,,,,,,,,,,56550000
OWID_ENG,Europe,England,2020-10-26,682.0,12.06,7856.0,138.921,7361.0,130.168,,,,,,,,,,,,,,56550000
OWID_ENG,Europe,England,2020-10-27,743.0,13.139,8595.0,151.989,7626.0,134.854,,,,,,,,,,,,,,56550000
OWID_ENG,Europe,England,2020-10-28,788.0,13.935,9070.0,160.389,7868.0,139.134,,,,,,,,,,,,,,56550000
OWID_ENG,Europe,England,2020-10-29,803.0,14.2,9127.0,161.397,8226.0,145.464,,,,,,,,,,,,,,56550000
OWID_ENG,Europe,England,2020-10-30,801.0,14.164,9295.0,164.368,8338.0,147.445,,,,,,,,,,,,,,56550000
OWID_ENG,Europe,England,2020-10-31,816.0,14.43,9782.0,172.98,8588.0,151.866,,,,,,,,,,,,,,56550000
OWID_ENG,Europe,England,2020-11-01,804.0,14.218,9623.0,170.168,8682.0,153.528,,,,,,,,,,,,,,56550000
OWID_ENG,Europe,England,2020-11-02,883.0,15.615,10397.0,183.855,8734.0,154.447,,,,,,,,,,,,,,56550000
OWID_ENG,Europe,England,2020-11-03,954.0,16.87,10971.0,194.005,8790.0,155.438,,,,,,,,,,,,,,56550000
OWID_ENG,Europe,England,2020-11-04,997.0,17.63,11037.0,195.172,8933.0,157.966,,,,,,,,,,,,,,56550000
OWID_ENG,Europe,England,2020-11-05,986.0,17.436,10994.0,194.412,8934.0,157.984,,,,,,,,,,,,,,56550000
OWID_ENG,Europe,England,2020-11-06,984.0,17.401,11181.0,197.719,9007.0,159.275,,,,,,,,,,,,,,56550000
OWID_ENG,Europe,England,2020-11-07,1003.0,17.737,11514.0,203.607,9086.0,160.672,,,,,,,,,,,,,,56550000
OWID_ENG,Europe,England,2020-11-08,1017.0,17.984,11680.0,206.543,9294.0,164.35,,,,,,,,,,,,,,56550000
OWID_ENG,Europe,England,2020-11-09,1048.0,18.532,12259.0,216.782,9514.0,168.24,,,,,,,,,,,,,,56550000
OWID_ENG,Europe,England,2020-11-10,1010.0,17.86,12033.0,212.785,9860.0,174.359,,,,,,,,,,,,,,56550000
OWID_ENG,Europe,England,2020-11-11,1081.0,19.116,12730.0,225.111,10189.0,180.177,,,,,,,,,,,,,,56550000
OWID_ENG,Europe,England,2020-11-12,1088.0,19.24,12967.0,229.302,10509.0,185.836,,,,,,,,,,,,,,56550000
OWID_ENG,Europe,England,2020-11-13,1158.0,20.477,13328.0,235.685,10760.0,190.274,,,,,,,,,,,,,,56550000
OWID_ENG,Europe,England,2020-11-14,1162.0,20.548,13399.0,236.941,10829.0,191.494,,,,,,,,,,,,,,56550000
OWID_ENG,Europe,England,2020-11-15,1194.0,21.114,13886.0,245.553,10808.0,191.123,,,,,,,,,,,,,,56550000
OWID_ENG,Europe,England,2020-11-16,1198.0,21.185,14313.0,253.103,10817.0,191.282,,,,,,,,,,,,,,56550000
OWID_ENG,Europe,England,2020-11-17,1228.0,21.715,14411.0,254.836,10716.0,189.496,,,,,,,,,,,,,,56550000
OWID_ENG,Europe,England,2020-11-18,1242.0,21.963,14490.0,256.233,10576.0,187.02,,,,,,,,,,,,,,56550000
OWID_ENG,Europe,England,2020-11-19,1241.0,21.945,14479.0,256.039,10394.0,183.802,,,,,,,,,,,,,,56550000
OWID_ENG,Europe,England,2020-11-20,1241.0,21.945,14236.0,251.742,10277.0,181.733,,,,,,,,,,,,,,56550000
OWID_ENG,Europe,England,2020-11-21,1248.0,22.069,14118.0,249.655,10144.0,179.381,,,,,,,,,,,,,,56550000
OWID_ENG,Europe,England,2020-11-22,1259.0,22.263,14354.0,253.828,10010.0,177.011,,,,,,,,,,,,,,56550000
OWID_ENG,Europe,England,2020-11-23,1299.0,22.971,14712.0,260.159,9835.0,173.917,,,,,,,,,,,,,,56550000
OWID_ENG,Europe,England,2020-11-24,1306.0,23.095,14506.0,256.516,9621.0,170.133,,,,,,,,,,,,,,56550000
OWID_ENG,Europe,England,2020-11-25,1300.0,22.989,14240.0,251.813,9465.0,167.374,,,,,,,,,,,,,,56550000
OWID_ENG,Europe,England,2020-11-26,1264.0,22.352,13908.0,245.942,9179.0,162.317,,,,,,,,,,,,,,56550000
OWID_ENG,Europe,England,2020-11-27,1242.0,21.963,13754.0,243.218,8918.0,157.701,,,,,,,,,,,,,,56550000
OWID_ENG,Europe,England,2020-11-28,1204.0,21.291,13208.0,233.563,8728.0,154.341,,,,,,,,,,,,,,56550000
OWID_ENG,Europe,England,2020-11-29,1214.0,21.468,13521.0,239.098,8610.0,152.255,,,,,,,,,,,,,,56550000
OWID_ENG,Europe,England,2020-11-30,1185.0,20.955,13756.0,243.254,8441.0,149.266,,,,,,,,,,,,,,56550000
OWID_ENG,Europe,England,2020-12-01,1182.0,20.902,13507.0,238.851,8435.0,149.16,,,,,,,,,,,,,,56550000
OWID_ENG,Europe,England,2020-12-02,1149.0,20.318,13212.0,233.634,8282.0,146.454,,,,,,,,,,,,,,56550000
OWID_ENG,Europe,England,2020-12-03,1094.0,19.346,12896.0,228.046,8421.0,148.912,,,,,,,,,,,,,,56550000
OWID_ENG,Europe,England,2020-12-04,1113.0,19.682,12987.0,229.655,8614.0,152.325,,,,,,,,,,,,,,56550000
OWID_ENG,Europe,England,2020-12-05,1086.0,19.204,12968.0,229.319,8735.0,154.465,,,,,,,,,,,,,,56550000
OWID_ENG,Europe,England,2020-12-06,1087.0,19.222,13189.0,233.227,8831.0,156.163,,,,,,,,,,,,,,56550000
OWID_ENG,Europe,England,2020-12-07,1109.0,19.611,13616.0,240.778,9081.0,160.584,,,,,,,,,,,,,,56550000
OWID_ENG,Europe,England,2020-12-08,1118.0,19.77,13629.0,241.008,9338.0,165.128,,,,,,,,,,,,,,56550000
OWID_ENG,Europe,England,2020-12-09,1094.0,19.346,13467.0,238.143,9626.0,170.221,,,,,,,,,,,,,,56550000
OWID_ENG,Europe,England,2020-12-10,1110.0,19.629,13796.0,243.961,9813.0,173.528,,,,,,,,,,,,,,56550000
OWID_ENG,Europe,England,2020-12-11,1117.0,19.752,13901.0,245.818,10015.0,177.1,,,,,,,,,,,,,,56550000
OWID_ENG,Europe,England,2020-12-12,1087.0,19.222,13927.0,246.278,10416.0,184.191,,,,,,,,,,,,,,56550000
OWID_ENG,Europe,England,2020-12-13,1123.0,19.859,14460.0,255.703,10686.0,188.966,,,,,,,,,,,,,,56550000
OWID_ENG,Europe,England,2020-12-14,1127.0,19.929,15053.0,266.189,10966.0,193.917,,,,,,,,,,,,,,56550000
OWID_ENG,Europe,England,2020-12-15,1159.0,20.495,15031.0,265.8,11168.0,197.489,,,,,,,,,,,,,,56550000
OWID_ENG,Europe,England,2020-12-16,1163.0,20.566,15465.0,273.475,11414.0,201.839,,,,,,,,,,,,,,56550000
OWID_ENG,Europe,England,2020-12-17,1188.0,21.008,15741.0,278.355,11763.0,208.011,,,,,,,,,,,,,,56550000
OWID_ENG,Europe,England,2020-12-18,1190.0,21.043,15866.0,280.566,11985.0,211.936,,,,,,,,,,,,,,56550000
OWID_ENG,Europe,England,2020-12-19,1239.0,21.91,16183.0,286.172,12210.0,215.915,,,,,,,,,,,,,,56550000
OWID_ENG,Europe,England,2020-12-20,1267.0,22.405,16633.0,294.129,12605.0,222.9,,,,,,,,,,,,,,56550000
OWID_ENG,Europe,England,2020-12-21,1327.0,23.466,17709.0,313.156,12974.0,229.425,,,,,,,,,,,,,,56550000
OWID_ENG,Europe,England,2020-12-22,1339.0,23.678,18063.0,319.416,13447.0,237.79,,,,,,,,,,,,,,56550000
OWID_ENG,Europe,England,2020-12-23,1374.0,24.297,17834.0,315.367,13631.0,241.043,,,,,,,,,,,,,,56550000
OWID_ENG,Europe,England,2020-12-24,1427.0,25.234,18227.0,322.317,13553.0,239.664,,,,,,,,,,,,,,56550000
OWID_ENG,Europe,England,2020-12-25,1437.0,25.411,17701.0,313.015,13833.0,244.615,,,,,,,,,,,,,,56550000
OWID_ENG,Europe,England,2020-12-26,1498.0,26.49,18350.0,324.492,14319.0,253.21,,,,,,,,,,,,,,56550000
OWID_ENG,Europe,England,2020-12-27,1556.0,27.515,19277.0,340.884,14915.0,263.749,,,,,,,,,,,,,,56550000
OWID_ENG,Europe,England,2020-12-28,1641.0,29.019,20426.0,361.202,15595.0,275.774,,,,,,,,,,,,,,56550000
OWID_ENG,Europe,England,2020-12-29,1728.0,30.557,21787.0,385.27,16278.0,287.851,,,,,,,,,,,,,,56550000
OWID_ENG,Europe,England,2020-12-30,1854.0,32.785,22713.0,401.645,17159.0,303.431,,,,,,,,,,,,,,56550000
OWID_ENG,Europe,England,2020-12-31,1899.0,33.581,22728.0,401.91,17900.0,316.534,,,,,,,,,,,,,,56550000
OWID_ENG,Europe,England,2021-01-01,1940.0,34.306,22534.0,398.479,18958.0,335.243,,,,,,,,,,,,,,56550000
OWID_ENG,Europe,England,2021-01-02,2017.0,35.668,23557.0,416.569,19805.0,350.221,,,,,,,,,,,,,,56550000
OWID_ENG,Europe,England,2021-01-03,2181.0,38.568,24957.0,441.326,20584.0,363.996,,,,,,,,,,,,,,56550000
OWID_ENG,Europe,England,2021-01-04,2310.0,40.849,26626.0,470.84,21376.0,378.002,,,,,,,,,,,,,,56550000
OWID_ENG,Europe,England,2021-01-05,2378.0,42.051,26467.0,468.028,22187.0,392.343,,,,,,,,,,,,,,56550000
OWID_ENG,Europe,England,2021-01-06,2550.0,45.093,27727.0,490.309,23293.0,411.901,,,,,,,,,,,,,,56550000
OWID_ENG,Europe,England,2021-01-07,2654.0,46.932,28246.0,499.487,24606.0,435.119,,,,,,,,,,,,,,56550000
OWID_ENG,Europe,England,2021-01-08,2814.0,49.761,29346.0,518.939,25145.0,444.651,,,,,,,,,,,,,,56550000
OWID_ENG,Europe,England,2021-01-09,2860.0,50.575,29462.0,520.99,25718.0,454.783,,,,,,,,,,,,,,56550000
OWID_ENG,Europe,England,2021-01-10,2963.0,52.396,30758.0,543.908,25938.0,458.674,2333764.0,1959151.0,374613.0,,,,4.13,3.46,0.66,,,,,56550000
OWID_ENG,Europe,England,2021-01-11,3055.0,54.023,32070.0,567.109,26245.0,464.103,2474205.0,2080280.0,393925.0,,140441.0,140441.0,4.38,3.68,0.7,,2483.0,121129.0,0.214,56550000
OWID_ENG,Europe,England,2021-01-12,3175.0,56.145,32202.0,569.443,26682.0,471.83,2661850.0,2254556.0,407294.0,,187645.0,164043.0,4.71,3.99,0.72,,2901.0,147702.0,0.261,56550000
OWID_ENG,Europe,England,2021-01-13,3307.0,58.479,32689.0,578.055,26555.0,469.584,2910027.0,2494371.0,415656.0,,248177.0,192088.0,5.15,4.41,0.74,,3397.0,178407.0,0.315,56550000
OWID_ENG,Europe,England,2021-01-14,3351.0,59.257,32925.0,582.228,26384.0,466.561,3189674.0,2769164.0,420510.0,,279647.0,213978.0,5.64,4.9,0.74,,3784.0,202503.0,0.358,56550000
OWID_ENG,Europe,England,2021-01-15,3464.0,61.256,33362.0,589.956,26130.0,462.069,3514385.0,3090058.0,424327.0,,324711.0,236124.0,6.21,5.46,0.75,,4175.0,226181.0,0.4,56550000
OWID_ENG,Europe,England,2021-01-16,3525.0,62.334,32923.0,582.193,25981.0,459.434,3791594.0,3365492.0,426102.0,,277209.0,242972.0,6.7,5.95,0.75,,4297.0,234390.0,0.414,56550000
OWID_ENG,Europe,England,2021-01-17,3533.0,62.476,33352.0,589.779,25834.0,456.835,3947442.0,3520056.0,427386.0,,155848.0,230525.0,6.98,6.22,0.76,,4076.0,222986.0,0.394,56550000
OWID_ENG,Europe,England,2021-01-18,3570.0,63.13,34336.0,607.179,25651.0,453.599,4118342.0,3687206.0,431136.0,,170900.0,234877.0,7.28,6.52,0.76,,4153.0,229561.0,0.406,56550000
OWID_ENG,Europe,England,2021-01-19,3603.0,63.714,34015.0,601.503,25285.0,447.126,4419704.0,3985579.0,434125.0,,301362.0,251122.0,7.82,7.05,0.77,,4441.0,247289.0,0.437,56550000
OWID_ENG,Europe,England,2021-01-20,3603.0,63.714,33886.0,599.222,25124.0,444.279,4740578.0,4303730.0,436848.0,,320874.0,261507.0,8.38,7.61,0.77,,4624.0,258480.0,0.457,56550000
OWID_ENG,Europe,England,2021-01-21,3607.0,63.784,33235.0,587.71,24683.0,436.481,5100475.0,4661293.0,439182.0,,359897.0,272972.0,9.02,8.24,0.78,,4827.0,270304.0,0.478,56550000
OWID_ENG,Europe,England,2021-01-22,3727.0,65.906,33412.0,590.84,24404.0,431.547,5526071.0,5085771.0,440300.0,,425596.0,287384.0,9.77,8.99,0.78,,5082.0,285102.0,0.504,56550000
OWID_ENG,Europe,England,2021-01-23,3731.0,65.977,32614.0,576.729,23615.0,417.595,5970175.0,5529101.0,441074.0,,444104.0,311226.0,10.56,9.78,0.78,,5504.0,309087.0,0.547,56550000
OWID_ENG,Europe,England,2021-01-24,3736.0,66.065,32907.0,581.91,23015.0,406.985,6169377.0,5727693.0,441684.0,,199202.0,317419.0,10.91,10.13,0.78,,5613.0,315377.0,0.558,56550000
OWID_ENG,Europe,England,2021-01-25,3694.0,65.323,32938.0,582.458,21952.0,388.187,6405554.0,5962544.0,443010.0,,236177.0,326745.0,11.33,10.54,0.78,,5778.0,325048.0,0.575,56550000
OWID_ENG,Europe,England,2021-01-26,3634.0,64.262,32337.0,571.83,20983.0,371.052,6665861.0,6221850.0,444011.0,,260307.0,320880.0,11.79,11.0,0.79,,5674.0,319467.0,0.565,56550000
OWID_ENG,Europe,England,2021-01-27,3602.0,63.696,30846.0,545.464,20046.0,354.483,6918853.0,6473752.0,445101.0,,252992.0,311182.0,12.23,11.45,0.79,,5503.0,310003.0,0.548,56550000
OWID_ENG,Europe,England,2021-01-28,3585.0,63.395,30333.0,536.393,19528.0,345.323,7263317.0,6816945.0,446372.0,,344464.0,308977.0,12.84,12.05,0.79,,5464.0,307950.0,0.545,56550000
OWID_ENG,Europe,England,2021-01-29,3506.0,61.998,29359.0,519.169,18891.0,334.058,7701203.0,7253305.0,447898.0,,437886.0,310733.0,13.62,12.83,0.79,,5495.0,309648.0,0.548,56550000
OWID_ENG,Europe,England,2021-01-30,3486.0,61.645,28571.0,505.234,18304.0,323.678,8251146.0,7792996.0,458150.0,,549943.0,325853.0,14.59,13.78,0.81,,5762.0,323414.0,0.572,56550000
OWID_ENG,Europe,England,2021-01-31,3366.0,59.523,28112.0,497.118,17663.0,312.343,8543262.0,8082355.0,460907.0,,292116.0,339126.0,15.11,14.29,0.82,,5997.0,336380.0,0.595,56550000
OWID_ENG,Europe,England,2021-02-01,3414.0,60.371,28539.0,504.668,17362.0,307.02,8825371.0,8362868.0,462503.0,,282109.0,345688.0,15.61,14.79,0.82,,6113.0,342903.0,0.606,56550000
OWID_ENG,Europe,England,2021-02-02,3324.0,58.78,27397.0,484.474,16785.0,296.817,9126930.0,8663041.0,463889.0,,301559.0,351581.0,16.14,15.32,0.82,,6217.0,348742.0,0.617,56550000
OWID_ENG,Europe,England,2021-02-03,3328.0,58.851,26374.0,466.384,16139.0,285.393,9508006.0,9041835.0,466171.0,,381076.0,369879.0,16.81,15.99,0.82,,6541.0,366869.0,0.649,56550000
OWID_ENG,Europe,England,2021-02-04,3275.0,57.913,25334.0,447.993,15327.0,271.034,9899043.0,9430261.0,468782.0,,391037.0,376532.0,17.5,16.68,0.83,,6658.0,373331.0,0.66,56550000
OWID_ENG,Europe,England,2021-02-05,3217.0,56.888,24402.0,431.512,14705.0,260.035,10302620.0,9831897.0,470723.0,,403577.0,371631.0,18.22,17.39,0.83,,6572.0,368370.0,0.651,56550000
OWID_ENG,Europe,England,2021-02-06,3099.0,54.801,23042.0,407.462,14191.0,250.946,10761539.0,10290215.0,471324.0,,458919.0,358628.0,19.03,18.2,0.83,,6342.0,356746.0,0.631,56550000
OWID_ENG,Europe,England,2021-02-07,3047.0,53.882,22991.0,406.561,13683.0,241.963,10991365.0,10519729.0,471636.0,,229826.0,349729.0,19.44,18.6,0.83,,6184.0,348196.0,0.616,56550000
OWID_ENG,Europe,England,2021-02-08,2980.0,52.697,23020.0,407.073,13075.0,231.211,11245053.0,10771998.0,473055.0,,253688.0,345669.0,19.89,19.05,0.84,,6113.0,344161.0,0.609,56550000
OWID_ENG,Europe,England,2021-02-09,2911.0,51.477,22067.0,390.221,12384.0,218.992,11558880.0,11083652.0,475228.0,,313827.0,347421.0,20.44,19.6,0.84,,6144.0,345802.0,0.611,56550000
OWID_ENG,Europe,England,2021-02-10,2872.0,50.787,20926.0,370.044,11823.0,209.072,11901827.0,11422507.0,479320.0,,342947.0,341974.0,21.05,20.2,0.85,,6047.0,340096.0,0.601,56550000
OWID_ENG,Europe,England,2021-02-11,2780.0,49.16,19983.0,353.369,11356.0,200.813,12293207.0,11809241.0,483966.0,,391380.0,342023.0,21.74,20.88,0.86,,6048.0,339854.0,0.601,56550000
OWID_ENG,Europe,England,2021-02-12,2688.0,47.533,19009.0,336.145,10917.0,193.05,12733865.0,12246166.0,487699.0,,440658.0,347321.0,22.52,21.66,0.86,,6142.0,344896.0,0.61,56550000
OWID_ENG,Europe,England,2021-02-13,2592.0,45.836,17694.0,312.891,10478.0,185.287,13165548.0,12675663.0,489885.0,,431683.0,343430.0,23.28,22.41,0.87,,6073.0,340778.0,0.603,56550000
OWID_ENG,Europe,England,2021-02-14,2611.0,46.172,17787.0,314.536,10167.0,179.788,13353631.0,12862909.0,490722.0,,188083.0,337467.0,23.61,22.75,0.87,,5968.0,334740.0,0.592,56550000
OWID_ENG,Europe,England,2021-02-15,2577.0,45.57,17730.0,313.528,9750.0,172.414,13575245.0,13082669.0,492576.0,,221614.0,332885.0,24.01,23.13,0.87,,5887.0,330096.0,0.584,56550000
OWID_ENG,Europe,England,2021-02-16,2484.0,43.926,17093.0,302.263,9530.0,168.523,13891042.0,13395338.0,495704.0,,315797.0,333166.0,24.56,23.69,0.88,,5892.0,330241.0,0.584,56550000
OWID_ENG,Europe,England,2021-02-17,2393.0,42.317,16458.0,291.034,9228.0,163.183,14318115.0,13817914.0,500201.0,,427073.0,345184.0,25.32,24.43,0.88,,6104.0,342201.0,0.605,56550000
OWID_ENG,Europe,England,2021-02-18,2316.0,40.955,15633.0,276.446,8937.0,158.037,14718938.0,14214176.0,504762.0,,400823.0,346533.0,26.03,25.14,0.89,,6128.0,343562.0,0.608,56550000
OWID_ENG,Europe,England,2021-02-19,2251.0,39.805,15018.0,265.57,8687.0,153.616,15046635.0,14537978.0,508657.0,,327697.0,330396.0,26.61,25.71,0.9,,5843.0,327402.0,0.579,56550000
OWID_ENG,Europe,England,2021-02-20,2142.0,37.878,14316.0,253.156,8351.0,147.675,15355176.0,14844087.0,511089.0,,308541.0,312804.0,27.15,26.25,0.9,,5531.0,309775.0,0.548,56550000
OWID_ENG,Europe,England,2021-02-21,2122.0,37.524,14142.0,250.08,7995.0,141.379,15471509.0,14958074.0,513435.0,,116333.0,302554.0,27.36,26.45,0.91,,5350.0,299309.0,0.529,56550000
OWID_ENG,Europe,England,2021-02-22,2072.0,36.64,14137.0,249.991,7653.0,135.332,15631937.0,15113158.0,518779.0,,160428.0,293813.0,27.64,26.73,0.92,,5196.0,290070.0,0.513,56550000
OWID_ENG,Europe,England,2021-02-23,1950.0,34.483,13489.0,238.532,7318.0,129.408,15926415.0,15398055.0,528360.0,,294478.0,290768.0,28.16,27.23,0.93,,5142.0,286102.0,0.506,56550000
OWID_ENG,Europe,England,2021-02-24,1931.0,34.147,13007.0,230.009,6959.0,123.059,16337561.0,15794992.0,542569.0,,411146.0,288492.0,28.89,27.93,0.96,,5102.0,282440.0,0.499,56550000
OWID_ENG,Europe,England,2021-02-25,1866.0,32.997,12449.0,220.141,6642.0,117.454,16785841.0,16227104.0,558737.0,,448280.0,295272.0,29.68,28.7,0.99,,5221.0,287561.0,0.509,56550000
OWID_ENG,Europe,England,2021-02-26,1808.0,31.972,11781.0,208.329,6292.0,111.264,17254844.0,16679881.0,574963.0,,469003.0,315458.0,30.51,29.5,1.02,,5578.0,305986.0,0.541,56550000
OWID_ENG,Europe,England,2021-02-27,1747.0,30.893,11090.0,196.11,6012.0,106.313,17641792.0,17051245.0,590547.0,,386948.0,326659.0,31.2,30.15,1.04,,5776.0,315308.0,0.558,56550000
OWID_ENG,Europe,England,2021-02-28,1630.0,28.824,10663.0,188.559,5666.0,100.195,17812739.0,17212804.0,599935.0,,170947.0,334461.0,31.5,30.44,1.06,,5914.0,322104.0,0.57,56550000
OWID_ENG,Europe,England,2021-03-01,1658.0,29.319,10765.0,190.363,5390.0,95.314,17985951.0,17373384.0,612567.0,,173212.0,336288.0,31.81,30.72,1.08,,5947.0,322889.0,0.571,56550000
OWID_ENG,Europe,England,2021-03-02,1556.0,27.515,10121.0,178.974,5097.0,90.133,18194919.0,17554700.0,640219.0,,208968.0,324072.0,32.17,31.04,1.13,,5731.0,308092.0,0.545,56550000
OWID_ENG,Europe,England,2021-03-03,1507.0,26.649,9594.0,169.655,4830.0,85.411,18469922.0,17785702.0,684220.0,,275003.0,304623.0,32.66,31.45,1.21,,5387.0,284387.0,0.503,56550000
OWID_ENG,Europe,England,2021-03-04,1454.0,25.712,9092.0,160.778,4594.0,81.238,18835355.0,18106090.0,729265.0,,365433.0,292788.0,33.31,32.02,1.29,,5178.0,268427.0,0.475,56550000
OWID_ENG,Europe,England,2021-03-05,1417.0,25.057,8594.0,151.972,4363.0,77.153,19258271.0,18491771.0,766500.0,,422916.0,286204.0,34.06,32.7,1.36,,5061.0,258841.0,0.458,56550000
OWID_ENG,Europe,England,2021-03-06,1326.0,23.448,8021.0,141.839,4267.0,75.455,19663577.0,18875389.0,788188.0,,405306.0,288826.0,34.77,33.38,1.39,,5107.0,260592.0,0.461,56550000
OWID_ENG,Europe,England,2021-03-07,1273.0,22.511,7812.0,138.143,4066.0,71.901,19812818.0,19015497.0,797321.0,,149241.0,285726.0,35.04,33.63,1.41,,5053.0,257528.0,0.455,56550000
OWID_ENG,Europe,England,2021-03-08,1236.0,21.857,7847.0,138.762,3863.0,68.311,20020354.0,19199233.0,821121.0,,207536.0,290629.0,35.4,33.95,1.45,,5139.0,260836.0,0.461,56550000
OWID_ENG,Europe,England,2021-03-09,1187.0,20.99,7451.0,131.76,3663.0,64.775,20248632.0,19380360.0,868272.0,,228278.0,293388.0,35.81,34.27,1.54,,5188.0,260809.0,0.461,56550000
OWID_ENG,Europe,England,2021-03-10,1137.0,20.106,6975.0,123.342,3550.0,62.776,20526312.0,19587080.0,939232.0,,277680.0,293770.0,36.3,34.64,1.66,,5195.0,257340.0,0.455,56550000
OWID_ENG,Europe,England,2021-03-11,1101.0,19.469,6687.0,118.249,3403.0,60.177,20807385.0,19798473.0,1008912.0,,281073.0,281719.0,36.79,35.01,1.78,,4982.0,241769.0,0.428,56550000
OWID_ENG,Europe,England,2021-03-12,1023.0,18.09,6391.0,113.015,3302.0,58.391,21187615.0,20111189.0,1076426.0,,380230.0,275621.0,37.47,35.56,1.9,,4874.0,231345.0,0.409,56550000
OWID_ENG,Europe,England,2021-03-13,1000.0,17.683,6072.0,107.374,3159.0,55.862,21683887.0,20568821.0,1115066.0,,496272.0,288616.0,38.34,36.37,1.97,,5104.0,241919.0,0.428,56550000
OWID_ENG,Europe,England,2021-03-14,963.0,17.029,6039.0,106.79,3055.0,54.023,21921282.0,20791838.0,1129444.0,,237395.0,301209.0,38.76,36.77,2.0,,5326.0,253763.0,0.449,56550000
OWID_ENG,Europe,England,2021-03-15,930.0,16.446,5976.0,105.676,2985.0,52.785,22284040.0,21122514.0,1161526.0,,362758.0,323384.0,39.41,37.35,2.05,,5719.0,274754.0,0.486,56550000
OWID_ENG,Europe,England,2021-03-16,882.0,15.597,5664.0,100.159,2866.0,50.681,22717791.0,21493356.0,1224435.0,,433751.0,352737.0,40.17,38.01,2.17,,6238.0,301857.0,0.534,56550000
OWID_ENG,Europe,England,2021-03-17,846.0,14.96,5397.0,95.438,2715.0,48.011,23201466.0,21886125.0,1315341.0,,483675.0,382165.0,41.03,38.7,2.33,,6758.0,328435.0,0.581,56550000
OWID_ENG,Europe,England,2021-03-18,797.0,14.094,5083.0,89.885,2617.0,46.278,23757540.0,22337590.0,1419950.0,,556074.0,421451.0,42.01,39.5,2.51,,7453.0,362731.0,0.641,56550000
OWID_ENG,Europe,England,2021-03-19,749.0,13.245,4841.0,85.606,2514.0,44.456,24393759.0,22873079.0,1520680.0,,636219.0,458021.0,43.14,40.45,2.69,,8099.0,394556.0,0.698,56550000
OWID_ENG,Europe,England,2021-03-20,710.0,12.555,4589.0,81.149,2416.0,42.723,25150632.0,23559503.0,1591129.0,,756873.0,495249.0,44.48,41.66,2.81,,8758.0,427240.0,0.756,56550000
OWID_ENG,Europe,England,2021-03-21,692.0,12.237,4492.0,79.434,2338.0,41.344,25476409.0,23854862.0,1621547.0,,325777.0,507875.0,45.05,42.18,2.87,,8981.0,437575.0,0.774,56550000
OWID_ENG,Europe,England,2021-03-22,676.0,11.954,4501.0,79.593,2201.0,38.921,25823406.0,24137423.0,1685983.0,,346997.0,505624.0,45.66,42.68,2.98,,8941.0,430701.0,0.762,56550000
OWID_ENG,Europe,England,2021-03-23,647.0,11.441,4245.0,75.066,2132.0,37.701,26226604.0,24406074.0,1820530.0,,403198.0,501259.0,46.38,43.16,3.22,,8864.0,416103.0,0.736,56550000
OWID_ENG,Europe,England,2021-03-24,613.0,10.84,4005.0,70.822,2066.0,36.534,26710498.0,24681955.0,2028543.0,,483894.0,501290.0,47.23,43.65,3.59,,8865.0,399404.0,0.706,56550000
OWID_ENG,Europe,England,2021-03-25,566.0,10.009,3763.0,66.543,2003.0,35.42,27166754.0,24940005.0,2226749.0,,456256.0,487031.0,48.04,44.1,3.94,,8612.0,371774.0,0.657,56550000
OWID_ENG,Europe,England,2021-03-26,559.0,9.885,3712.0,65.641,1965.0,34.748,27761724.0,25284013.0,2477711.0,,594970.0,481138.0,49.09,44.71,4.38,,8508.0,344419.0,0.609,56550000
OWID_ENG,Europe,England,2021-03-27,537.0,9.496,3676.0,65.004,1895.0,33.51,28330452.0,25651406.0,2679046.0,,568728.0,454260.0,50.1,45.36,4.74,,8033.0,298843.0,0.528,56550000
OWID_ENG,Europe,England,2021-03-28,532.0,9.408,3438.0,60.796,1837.0,32.485,28709906.0,25903782.0,2806124.0,,379454.0,461928.0,50.77,45.81,4.96,,8168.0,292703.0,0.518,56550000
OWID_ENG,Europe,England,2021-03-29,532.0,9.408,3466.0,61.291,1749.0,30.928,29033640.0,26090111.0,2943529.0,,323734.0,458605.0,51.34,46.14,5.21,,8110.0,278955.0,0.493,56550000
OWID_ENG,Europe,England,2021-03-30,518.0,9.16,3283.0,58.055,1671.0,29.549,29443531.0,26266174.0,3177357.0,,409891.0,459561.0,52.07,46.45,5.62,,8127.0,265729.0,0.47,56550000
